  
  
  
  
  
  
  
  
  
  
103.800003 1.366700 0
103.800003 1.366700 0
103.800003 1.366700 0
103.800003 1.366700 0
103.800003 1.366700 0
103.800003 1.366700 0
116.388298 39.928902 0
116.388298 39.928902 0
39.147202 64116 616
39.147202 64116 616
39.147202 64116 616
39.147202 64116 616
39.147202 64116 616
39.147202 64116 616
39.147202 64116 616
39.147202 64116 616
39.147202 64116 616
39.147202 64116 616
39.147202 64116 616
39.147202 64116 616
32.000000 49.000000 0
32.000000 49.000000 0
-122.120598 47.680099 425
-122.120598 47.680099 425
9.000000 51.000000 0
9.000000 51.000000 0
9.000000 51.000000 0
9.000000 51.000000 0
9.000000 51.000000 0
9.000000 51.000000 0
9.000000 51.000000 0
9.000000 51.000000 0
-105.249298 39.972099 303
-105.249298 39.972099 303
-105.249298 39.972099 303
-105.249298 39.972099 303
-105.249298 39.972099 303
-105.249298 39.972099 303
-105.249298 39.972099 303
-105.249298 39.972099 303
37.386002 N/A 807
37.386002 N/A 807
116.388298 39.928902 0
116.388298 39.928902 0
-122.120598 47.680099 425
-122.120598 47.680099 425
-122.120598 47.680099 425
-122.120598 47.680099 425
32.000000 49.000000 0
32.000000 49.000000 0
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
34.043800 90014 803
34.043800 90014 803
15.000000 62.000000 0
15.000000 62.000000 0
-5.000000 32.000000 0
-5.000000 32.000000 0
119.306099 26.061399 0
119.306099 26.061399 0
39.147202 64116 616
39.147202 64116 616
-0.130000 51.500000 0
-0.130000 51.500000 0
-0.130000 51.500000 0
-0.130000 51.500000 0
-34.530899 N/A 0
-34.530899 N/A 0
100.000000 60.000000 0
100.000000 60.000000 0
100.000000 60.000000 0
100.000000 60.000000 0
34.750000 31.500000 0
34.750000 31.500000 0
116.388298 39.928902 0
116.388298 39.928902 0
77.000000 20.000000 0
77.000000 20.000000 0
77.000000 20.000000 0
77.000000 20.000000 0
77.000000 20.000000 0
77.000000 20.000000 0
77.000000 20.000000 0
77.000000 20.000000 0
77.000000 20.000000 0
77.000000 20.000000 0
77.000000 20.000000 0
77.000000 20.000000 0
77.000000 20.000000 0
77.000000 20.000000 0
37.386002 N/A 807
37.386002 N/A 807
139.751404 35.685001 0
139.751404 35.685001 0
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
37.413502 94306 807
139.751404 35.685001 0
139.751404 35.685001 0
42.986401 14221 514
42.986401 14221 514
109.772499 26.968901 0
109.772499 26.968901 0
139.751404 35.685001 0
139.751404 35.685001 0
-122.120598 47.680099 425
-122.120598 47.680099 425
116.388298 39.928902 0
116.388298 39.928902 0
5.750000 52.500000 0
5.750000 52.500000 0
-122.120598 47.680099 425
-122.120598 47.680099 425
9.000000 51.000000 0
9.000000 51.000000 0
-122.120598 47.680099 425
-122.120598 47.680099 425
119.306099 26.061399 0
119.306099 26.061399 0
119.306099 26.061399 0
119.306099 26.061399 0
37.419201 94043 807
37.419201 94043 807
37.419201 94043 807
37.419201 94043 807
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
-84.268600 39.750500 937
